Time,"CH 1, Ãþ¤ñ¿é¤J"
sec,V
0,0.11505127
0.0005,0.164794922
0.001,-0.011901855
0.0015,0.073547363
0.002,-0.099487305
0.0025,-0.132751465
0.003,0.057678223
0.0035,0.025024414
0.004,-0.191040039
0.0045,-0.086975098
0.005,0.155944824
0.0055,-0.040283203
0.006,-0.174560547
0.0065,0.059509277
0.007,-0.239562988
0.0075,-0.068359375
0.008,-0.01159668
0.0085,0.297546387
0.009,0.003662109
0.0095,-0.279541016
0.01,-0.260314941
0.0105,-0.151062012
0.011,0.025634766
0.0115,-0.238647461
0.012,-0.219116211
0.0125,-0.087280273
0.013,0.00793457
0.0135,-0.003662109
0.014,-0.102844238
0.0145,-0.310058594
0.015,-0.009155273
0.0155,-0.382385254
0.016,0.212402344
0.0165,-0.0390625
0.017,0.123596191
0.0175,-0.15045166
0.018,-0.212097168
0.0185,-0.129089355
0.019,0.003356934
0.0195,-0.278320313
0.02,-0.22064209
0.0205,-0.006408691
0.021,-0.08026123
0.0215,-0.194396973
0.022,-0.068664551
0.0225,-0.219726563
0.023,-0.223693848
0.0235,-0.145568848
0.024,-0.061645508
0.0245,0.048217773
0.025,-0.42755127
0.0255,-0.38482666
0.026,-0.167541504
0.0265,-0.074157715
0.027,-0.209350586
0.0275,-0.271911621
0.028,-0.177001953
0.0285,-0.099182129
0.029,-0.104064941
0.0295,-0.19317627
0.03,-0.106811523
0.0305,0.08392334
0.031,-0.292663574
0.0315,-0.055236816
0.032,0.077514648
0.0325,0.220336914
0.033,-0.101928711
0.0335,-0.209350586
0.034,-0.18737793
0.0345,0.235290527
0.035,-0.075073242
0.0355,0.213928223
0.036,0.473937988
0.0365,0.464782715
0.037,0.249023438
0.0375,0.07598877
0.038,0.148925781
0.0385,0.322875977
0.039,0.452575684
0.0395,0.714111328
0.04,0.939331055
0.0405,0.888977051
0.041,0.796203613
0.0415,0.813598633
0.042,0.875244141
0.0425,1.228027344
0.043,0.882873535
0.0435,0.972900391
0.044,1.06262207
0.0445,1.254577637
0.045,1.015014648
0.0455,1.22467041
0.046,1.441345215
0.0465,1.211242676
0.047,1.413574219
0.0475,1.522827148
0.048,1.583251953
0.0485,1.696472168
0.049,1.450805664
0.0495,1.483764648
0.05,1.371459961
0.0505,1.856689453
0.051,1.834716797
0.0515,1.776123047
0.052,1.905517578
0.0525,1.879882813
0.053,1.753540039
0.0535,1.770324707
