Time,"CH 1, Ãþ¤ñ¿é¤J"
sec,V
0,-1.670837402
0.0005,-1.9921875
0.001,-1.936035156
0.0015,-1.944885254
0.002,-1.751403809
0.0025,-2.048339844
0.003,-2.299194336
0.0035,-2.462463379
0.004,-2.316894531
0.0045,-2.052001953
0.005,-2.300720215
0.0055,-2.433776855
0.006,-2.341003418
0.0065,-2.463989258
0.007,-2.26776123
0.0075,-2.54119873
0.008,-2.56439209
0.0085,-2.606811523
0.009,-2.54119873
0.0095,-2.711791992
0.01,-2.389831543
0.0105,-2.663879395
0.011,-2.415466309
0.0115,-2.537231445
0.012,-2.522583008
0.0125,-2.384643555
0.013,-2.469177246
0.0135,-2.41027832
0.014,-2.383117676
0.0145,-2.423400879
0.015,-2.051696777
0.0155,-2.187194824
0.016,-2.044677734
0.0165,-1.931152344
0.017,-2.175292969
0.0175,-1.853942871
0.018,-1.766052246
0.0185,-1.637268066
0.019,-1.99432373
0.0195,-1.674499512
0.02,-1.74041748
0.0205,-1.25213623
0.021,-1.276855469
0.0215,-1.268005371
0.022,-1.165161133
0.0225,-1.203918457
0.023,-0.885314941
0.0235,-0.94329834
0.024,-1.04675293
0.0245,-0.79498291
0.025,-1.039123535
0.0255,-0.754699707
0.026,-0.594177246
0.0265,-0.632629395
0.027,-0.729980469
0.0275,-0.37109375
0.028,-0.082397461
0.0285,-0.155944824
0.029,-0.234069824
0.0295,-0.233459473
0.03,-0.140075684
0.0305,-0.153198242
0.031,0.249633789
0.0315,0.141601563
0.032,0.246276855
0.0325,0.400085449
0.033,0.340270996
0.0335,0.539245605
0.034,0.570678711
0.0345,0.59753418
0.035,0.702514648
0.0355,0.882873535
0.036,0.555725098
0.0365,0.95489502
0.037,0.922546387
0.0375,0.948791504
0.038,1.064758301
0.0385,0.988769531
0.039,1.371459961
0.0395,1.178894043
0.04,1.171569824
0.0405,1.207580566
0.041,1.319580078
0.0415,1.257629395
0.042,1.585083008
0.0425,1.557922363
